Spectrum section;avg. accuracy
1;0.437142857142857
2;0.5257142857142856
3;0.5257142857142855
4;0.5238095238095241
5;0.4923809523809524
6;0.4676190476190476
7;0.44857142857142845
8;0.49142857142857144
9;0.5528571428571429
10;0.5128571428571429
11;0.5514285714285716
12;0.5647619047619048
13;0.5652380952380952
14;0.5533333333333335
15;0.47095238095238096
16;0.5023809523809528
17;0.5195238095238095
18;0.5252380952380952
19;0.4933333333333334
20;0.5090476190476191
21;0.5390476190476191
22;0.5423809523809526
23;0.4604761904761903
24;0.46619047619047616
25;0.5619047619047619
26;0.49809523809523804
27;0.5361904761904764
28;0.4933333333333333
29;0.508095238095238
30;0.5109523809523809
31;0.5114285714285718
32;0.403333333333333
33;0.495714285714286
34;0.43761904761904735
35;0.5285714285714288
36;0.5757142857142857
37;0.5342857142857145
38;0.5800000000000001
39;0.5819047619047618
40;0.5857142857142856
41;0.5147619047619049
42;0.5809523809523811
43;0.6295238095238096
44;0.5276190476190477
45;0.5880952380952382
46;0.6138095238095239
47;0.5723809523809522
48;0.5842857142857146
49;0.6380952380952382
50;0.629047619047619
51;0.6038095238095239
52;0.5328571428571428
53;0.6042857142857142
54;0.5171428571428573
55;0.5142857142857141
56;0.46523809523809523
57;0.4890476190476191
58;0.48285714285714293
59;0.5142857142857146
60;0.6047619047619045
61;0.657619047619048
62;0.6871428571428569
63;0.7504761904761901
64;0.7528571428571424
65;0.7052380952380947
66;0.7180952380952378
67;0.6733333333333333
68;0.6085714285714287
69;0.5733333333333331
70;0.5871428571428572
71;0.6352380952380954
72;0.6871428571428573
73;0.7376190476190472
74;0.7166666666666663
75;0.7147619047619047
76;0.7066666666666661
77;0.6852380952380949
78;0.6361904761904762
79;0.6095238095238095
80;0.6538095238095235
81;0.7071428571428569
82;0.7490476190476187
83;0.7399999999999999
84;0.7209523809523808
85;0.6719047619047619
86;0.6176190476190475
87;0.7047619047619048
88;0.6828571428571428
89;0.6357142857142858
90;0.6523809523809524
91;0.6161904761904764
92;0.7028571428571425
93;0.659047619047619
94;0.5938095238095241
95;0.5980952380952379
96;0.6138095238095239
97;0.6190476190476191
98;0.5890476190476192
99;0.5785714285714286
100;0.5895238095238098
101;0.5795238095238097
102;0.5533333333333336
103;0.6019047619047616
104;0.611904761904762
105;0.6442857142857141
106;0.5704761904761907
107;0.5433333333333331
108;0.6219047619047617
109;0.5842857142857142
110;0.6923809523809521
111;0.6033333333333337
112;0.5880952380952379
113;0.6138095238095239
114;0.5633333333333334
115;0.4871428571428571
116;0.5833333333333334
117;0.638095238095238
118;0.5395238095238095
119;0.6023809523809525
120;0.6523809523809524
121;0.6014285714285712
122;0.6361904761904762
123;0.6219047619047618
124;0.5747619047619048
125;0.575714285714286
126;0.5876190476190476
127;0.5947619047619048
128;0.5571428571428573
129;0.566666666666667
130;0.47714285714285704
131;0.5523809523809524
132;0.4738095238095238
133;0.5095238095238094
134;0.4961904761904761
135;0.4880952380952382
136;0.52
137;0.47
138;0.6114285714285714
139;0.5333333333333333
140;0.5123809523809524
