Spectrum section;avg. accuracy
1;0.5714285714285714
2;0.5852380952380954
3;0.6
4;0.5985714285714286
5;0.5895238095238097
6;0.569047619047619
7;0.578095238095238
8;0.59
9;0.5876190476190477
10;0.5919047619047619
11;0.5957142857142858
12;0.5585714285714287
13;0.5876190476190477
14;0.5780952380952378
15;0.573809523809524
16;0.5799999999999998
17;0.5885714285714284
18;0.59
19;0.5814285714285713
20;0.5938095238095237
21;0.5861904761904764
22;0.5938095238095237
23;0.5814285714285714
24;0.5985714285714288
25;0.5814285714285718
26;0.5947619047619047
27;0.5661904761904761
28;0.5947619047619047
29;0.5804761904761904
30;0.58
31;0.5823809523809522
32;0.5823809523809524
33;0.5823809523809524
34;0.5900000000000001
35;0.5942857142857145
36;0.5776190476190477
37;0.5747619047619047
38;0.5900000000000002
39;0.579047619047619
40;0.5933333333333333
41;0.5785714285714288
42;0.5880952380952379
43;0.576190476190476
44;0.5852380952380953
45;0.5738095238095238
46;0.5842857142857144
47;0.5890476190476194
48;0.5985714285714284
49;0.5952380952380953
50;0.5704761904761902
51;0.5861904761904766
52;0.5719047619047619
53;0.5761904761904763
54;0.5757142857142857
55;0.5957142857142856
56;0.5876190476190476
57;0.5890476190476192
58;0.5761904761904764
59;0.573809523809524
60;0.5828571428571426
61;0.5966666666666669
62;0.5757142857142856
63;0.581904761904762
64;0.565714285714286
65;0.5957142857142856
66;0.5761904761904764
67;0.5814285714285714
68;0.5757142857142858
69;0.5699999999999998
70;0.586190476190476
71;0.5819047619047618
72;0.5790476190476191
73;0.5757142857142857
74;0.5871428571428572
75;0.629047619047619
76;0.6095238095238096
77;0.565714285714286
78;0.580952380952381
79;0.5595238095238098
80;0.5819047619047623
81;0.5933333333333334
82;0.593809523809524
83;0.5966666666666669
84;0.5866666666666668
85;0.5704761904761907
86;0.5933333333333334
87;0.5780952380952382
88;0.5880952380952383
89;0.5766666666666665
90;0.574761904761905
91;0.5814285714285714
92;0.5976190476190474
93;0.5695238095238098
94;0.5723809523809523
95;0.5780952380952381
96;0.5904761904761905
97;0.5880952380952383
98;0.5747619047619047
99;0.5809523809523811
100;0.5952380952380952
101;0.579047619047619
102;0.6214285714285714
103;0.65
104;0.7071428571428572
105;0.7580952380952379
106;0.7652380952380949
107;0.7880952380952374
108;0.7833333333333329
109;0.7733333333333328
110;0.7599999999999996
111;0.7219047619047617
112;0.6623809523809523
113;0.6347619047619046
114;0.6728571428571428
115;0.6171428571428571
116;0.6304761904761904
117;0.6376190476190476
118;0.6352380952380953
119;0.6728571428571429
120;0.7199999999999999
121;0.7214285714285714
122;0.7399999999999999
123;0.7161904761904759
124;0.6890476190476188
125;0.699047619047619
126;0.7195238095238092
127;0.7266666666666665
128;0.7338095238095238
129;0.7366666666666665
130;0.6876190476190475
131;0.5619047619047621
132;0.6190476190476191
133;0.6314285714285712
134;0.6990476190476188
135;0.7223809523809522
136;0.7276190476190473
137;0.7719047619047614
138;0.772380952380952
139;0.7552380952380947
140;0.7461904761904757
141;0.7028571428571426
142;0.6399999999999997
143;0.7038095238095237
144;0.6995238095238094
145;0.7009523809523809
146;0.6947619047619047
147;0.7161904761904759
148;0.7080952380952378
149;0.6995238095238092
150;0.6928571428571426
151;0.6914285714285713
152;0.7023809523809524
153;0.7023809523809519
154;0.6985714285714288
155;0.6842857142857145
156;0.6671428571428573
157;0.6504761904761902
158;0.6190476190476191
159;0.6342857142857143
160;0.6152380952380951
161;0.6152380952380954
162;0.6100000000000001
163;0.6057142857142859
164;0.5752380952380951
165;0.5833333333333335
166;0.5766666666666669
167;0.5661904761904761
168;0.6042857142857143
169;0.5842857142857144
170;0.5819047619047619
171;0.6428571428571425
172;0.6657142857142857
173;0.6561904761904762
174;0.6185714285714287
175;0.6414285714285712
176;0.6576190476190474
177;0.6242857142857141
178;0.6523809523809523
179;0.6214285714285716
180;0.6452380952380952
181;0.6480952380952381
182;0.6028571428571431
183;0.6247619047619049
184;0.6947619047619044
185;0.7071428571428569
186;0.6257142857142857
187;0.6499999999999997
188;0.6485714285714285
189;0.66
190;0.637142857142857
191;0.5980952380952381
192;0.5976190476190475
193;0.5752380952380952
194;0.6061904761904764
195;0.5852380952380952
196;0.5780952380952382
197;0.5809523809523812
198;0.619047619047619
199;0.6676190476190473
200;0.6938095238095235
201;0.648095238095238
202;0.6838095238095238
203;0.7090476190476191
204;0.6885714285714283
205;0.628095238095238
206;0.6514285714285711
207;0.7028571428571426
208;0.6195238095238096
209;0.5795238095238097
210;0.5785714285714286
211;0.5928571428571429
212;0.5828571428571427
213;0.5895238095238095
214;0.5771428571428572
215;0.5723809523809522
216;0.5823809523809526
217;0.582857142857143
218;0.5809523809523811
219;0.5985714285714283
220;0.5933333333333333
221;0.5976190476190475
222;0.5823809523809526
223;0.6123809523809522
224;0.6052380952380954
225;0.5890476190476188
226;0.6028571428571428
227;0.5871428571428569
228;0.5942857142857144
229;0.5923809523809525
230;0.588095238095238
231;0.5914285714285716
232;0.5557142857142858
233;0.5780952380952383
234;0.5847619047619049
235;0.5871428571428573
236;0.5871428571428571
237;0.6238095238095238
238;0.5823809523809522
239;0.5999999999999999
240;0.7028571428571426
241;0.7019047619047616
242;0.6985714285714282
243;0.7195238095238098
244;0.71047619047619
245;0.7042857142857143
246;0.6642857142857145
247;0.6499999999999999
248;0.6452380952380952
249;0.69
250;0.697142857142857
251;0.6414285714285712
252;0.5995238095238097
253;0.6566666666666666
254;0.681428571428571
255;0.7176190476190476
256;0.7176190476190473
257;0.6771428571428569
258;0.668095238095238
259;0.6823809523809524
260;0.6685714285714285
261;0.7052380952380949
262;0.6833333333333331
263;0.6766666666666664
264;0.6590476190476189
265;0.6795238095238092
266;0.7042857142857141
267;0.6838095238095235
268;0.7461904761904757
269;0.748571428571428
270;0.7419047619047616
271;0.7061904761904763
272;0.6976190476190475
273;0.6985714285714285
274;0.703333333333333
275;0.6514285714285716
276;0.6133333333333334
277;0.5876190476190479
278;0.5642857142857144
279;0.5880952380952381
280;0.5923809523809526
281;0.5871428571428571
282;0.5890476190476189
283;0.5871428571428571
284;0.5823809523809526
285;0.5776190476190477
286;0.6133333333333334
287;0.581904761904762
288;0.5785714285714285
289;0.5971428571428572
290;0.5909523809523809
291;0.5976190476190476
292;0.6038095238095237
293;0.5809523809523811
294;0.5795238095238097
295;0.5847619047619048
296;0.5952380952380952
297;0.5771428571428572
298;0.5833333333333336
299;0.5852380952380952
300;0.5957142857142856
301;0.5780952380952381
302;0.5942857142857143
303;0.5771428571428571
304;0.5761904761904764
305;0.588095238095238
306;0.570952380952381
307;0.5728571428571431
308;0.5814285714285716
309;0.5947619047619047
310;0.5857142857142857
311;0.5876190476190475
312;0.5995238095238095
313;0.5728571428571428
314;0.5704761904761904
315;0.5776190476190474
316;0.6038095238095239
317;0.5800000000000001
318;0.5757142857142858
319;0.5680952380952382
320;0.5833333333333333
321;0.5871428571428571
322;0.5814285714285716
323;0.5933333333333334
324;0.5714285714285715
325;0.5676190476190477
326;0.5885714285714286
327;0.5890476190476192
328;0.5938095238095239
329;0.6228571428571427
330;0.5728571428571427
331;0.5752380952380954
332;0.5723809523809523
333;0.5847619047619049
334;0.582857142857143
335;0.6009523809523811
336;0.5771428571428572
337;0.6066666666666665
338;0.6195238095238096
339;0.6609523809523807
340;0.6780952380952381
341;0.7219047619047616
342;0.737142857142857
343;0.7228571428571428
344;0.6799999999999998
345;0.6823809523809523
346;0.6852380952380951
