Spectrum section;avg. accuracy
1;0.5914285714285715
2;0.5890476190476192
3;0.5728571428571428
4;0.5771428571428573
5;0.568095238095238
6;0.5814285714285714
7;0.5938095238095239
8;0.5814285714285716
9;0.5885714285714286
10;0.5919047619047618
11;0.5785714285714288
12;0.5814285714285714
13;0.5790476190476189
14;0.5961904761904764
15;0.5909523809523809
16;0.5761904761904764
17;0.6019047619047617
18;0.5766666666666667
19;0.5838095238095239
20;0.5757142857142856
21;0.6009523809523809
22;0.586190476190476
23;0.5857142857142856
24;0.5876190476190475
25;0.5776190476190476
26;0.6019047619047619
27;0.5947619047619049
28;0.5980952380952381
29;0.5876190476190475
30;0.5871428571428571
31;0.5876190476190475
32;0.5780952380952382
33;0.5795238095238094
34;0.6052380952380952
35;0.5909523809523811
36;0.5776190476190476
37;0.5866666666666669
38;0.5604761904761905
39;0.5876190476190475
40;0.5733333333333331
41;0.5942857142857143
42;0.5785714285714287
43;0.5847619047619049
44;0.5823809523809524
45;0.5976190476190477
46;0.5890476190476189
47;0.5823809523809524
48;0.5938095238095237
49;0.5857142857142856
50;0.5785714285714285
51;0.5709523809523813
52;0.5538095238095238
53;0.5628571428571427
54;0.5857142857142856
55;0.5866666666666666
56;0.5704761904761905
57;0.5838095238095239
58;0.5595238095238095
59;0.5900000000000002
60;0.5804761904761905
61;0.5952380952380953
62;0.5895238095238092
63;0.5638095238095238
64;0.598095238095238
65;0.5885714285714284
66;0.577142857142857
67;0.5771428571428572
68;0.5795238095238094
69;0.5780952380952383
70;0.5880952380952378
71;0.5933333333333334
72;0.5857142857142857
73;0.5757142857142857
74;0.5995238095238098
75;0.6195238095238098
76;0.6038095238095239
77;0.5761904761904763
78;0.5800000000000001
79;0.561904761904762
80;0.5976190476190477
81;0.5666666666666664
82;0.5738095238095238
83;0.5638095238095238
84;0.598095238095238
85;0.5761904761904763
86;0.5899999999999997
87;0.601904761904762
88;0.5885714285714286
89;0.5842857142857143
90;0.5904761904761904
91;0.5738095238095241
92;0.5752380952380952
93;0.5871428571428571
94;0.5838095238095238
95;0.5838095238095239
96;0.5914285714285712
97;0.5804761904761905
98;0.599047619047619
99;0.5933333333333329
100;0.5861904761904764
101;0.5776190476190477
102;0.6195238095238098
103;0.6733333333333333
104;0.7195238095238092
105;0.7399999999999995
106;0.7638095238095233
107;0.7861904761904761
108;0.785714285714285
109;0.7623809523809518
110;0.7633333333333329
111;0.7357142857142855
112;0.6723809523809523
113;0.6176190476190476
114;0.6833333333333335
115;0.6261904761904763
116;0.6109523809523807
117;0.6242857142857143
118;0.6238095238095238
119;0.6842857142857142
120;0.7285714285714281
121;0.7114285714285713
122;0.7366666666666665
123;0.7328571428571428
124;0.6909523809523808
125;0.6985714285714283
126;0.7028571428571425
127;0.7119047619047617
128;0.7185714285714286
129;0.7099999999999997
130;0.7057142857142855
131;0.5814285714285713
132;0.6323809523809524
133;0.6509523809523807
134;0.6885714285714282
135;0.7252380952380948
136;0.7209523809523805
137;0.756190476190476
138;0.7499999999999997
139;0.7600000000000001
140;0.749523809523809
141;0.706190476190476
142;0.6442857142857144
143;0.6838095238095236
144;0.7061904761904763
145;0.6895238095238095
146;0.7004761904761903
147;0.725238095238095
148;0.7142857142857137
149;0.7076190476190475
150;0.6871428571428574
151;0.6957142857142853
152;0.7033333333333333
153;0.6895238095238095
