Spectrum section;avg. accuracy
400.639;0.5161904761904765
402.0854;0.473333333333333
403.5317;0.5452380952380953
404.9781;0.5609523809523812
406.4244;0.539047619047619
407.8708;0.5395238095238092
409.3171;0.5719047619047621
410.7635;0.5709523809523809
412.2098;0.5571428571428572
413.6562;0.5214285714285714
415.1025;0.5090476190476189
416.5489;0.4785714285714286
417.9952;0.5390476190476191
419.4416;0.5252380952380955
420.8879;0.5433333333333333
422.3343;0.5280952380952382
423.7806;0.5461904761904764
425.227;0.5133333333333333
426.6733;0.6099999999999999
428.1197;0.6485714285714284
429.566;0.5523809523809523
431.0124;0.5928571428571429
432.4587;0.5542857142857144
433.9051;0.6228571428571429
435.3514;0.5671428571428573
436.7978;0.542857142857143
438.2441;0.5952380952380953
439.6905;0.5838095238095239
441.1368;0.5471428571428569
442.5832;0.4947619047619046
444.0295;0.5566666666666666
445.4759;0.5290476190476194
446.9222;0.5676190476190477
448.3686;0.5295238095238097
449.8149;0.5676190476190476
451.2613;0.5747619047619046
452.7076;0.5642857142857145
454.154;0.5804761904761907
455.6003;0.5547619047619047
457.0467;0.501904761904762
458.493;0.5366666666666666
459.9394;0.5328571428571428
461.3857;0.5257142857142857
462.8321;0.5204761904761908
464.2784;0.5076190476190477
465.7248;0.5595238095238098
467.1711;0.541904761904762
468.6175;0.5242857142857142
470.0638;0.48523809523809525
471.5102;0.5428571428571428
472.9565;0.5276190476190475
474.4029;0.5333333333333333
475.8492;0.5733333333333333
477.2956;0.5061904761904764
478.7419;0.5214285714285716
480.1883;0.5061904761904762
481.6346;0.4852380952380952
483.081;0.5671428571428572
484.5273;0.5409523809523811
485.9737;0.543809523809524
487.42;0.5561904761904762
488.8664;0.5176190476190476
490.3127;0.5623809523809522
491.7591;0.6133333333333334
493.2054;0.5719047619047618
494.6518;0.6076190476190475
496.0981;0.5976190476190477
497.5445;0.6180952380952381
498.9908;0.5895238095238099
500.4372;0.5733333333333333
501.8835;0.6004761904761906
503.3299;0.5576190476190476
504.7762;0.6019047619047619
506.2226;0.5533333333333331
507.6689;0.6147619047619047
509.1153;0.6266666666666667
510.5616;0.648095238095238
512.0079;0.6066666666666665
513.4543;0.6133333333333335
514.9006;0.6
516.347;0.5952380952380952
517.7933;0.648095238095238
519.2397;0.6476190476190475
520.686;0.5833333333333334
522.1324;0.6176190476190477
523.5787;0.6166666666666668
525.0251;0.6390476190476191
526.4714;0.5676190476190474
527.9178;0.5923809523809523
529.3641;0.591904761904762
530.8105;0.5890476190476189
532.2568;0.5780952380952382
533.7032;0.5261904761904763
535.1495;0.549047619047619
536.5959;0.5452380952380955
538.0422;0.5380952380952381
539.4886;0.5690476190476189
540.9349;0.5528571428571429
542.3813;0.48714285714285693
543.8276;0.5719047619047618
545.274;0.6009523809523809
546.7203;0.6342857142857142
548.1667;0.6814285714285713
549.613;0.6695238095238095
551.0594;0.745238095238095
552.5057;0.7495238095238094
553.9521;0.7599999999999999
555.3984;0.7828571428571425
556.8448;0.753333333333333
558.2911;0.7499999999999994
559.7375;0.7638095238095235
561.1838;0.7376190476190476
562.6302;0.7028571428571427
564.0765;0.6304761904761906
565.5229;0.6528571428571429
566.9692;0.6247619047619047
568.4156;0.5852380952380954
569.8619;0.5871428571428572
571.3083;0.580952380952381
572.7546;0.6719047619047618
574.201;0.7280952380952378
575.6473;0.72047619047619
577.0938;0.744285714285714
578.54;0.6561904761904763
579.9865;0.727142857142857
581.4327;0.663333333333333
582.8792;0.6876190476190475
584.3254;0.7057142857142853
585.7719;0.7247619047619045
587.2181;0.698095238095238
588.6646;0.6814285714285713
590.1108;0.6199999999999997
591.5573;0.6633333333333331
593.0035;0.6528571428571428
594.45;0.7014285714285713
595.8962;0.6814285714285715
597.3427;0.7295238095238095
598.7889;0.7604761904761901
600.2354;0.7666666666666663
601.6816;0.7595238095238089
603.1281;0.7342857142857138
604.5743;0.6799999999999998
606.0208;0.6142857142857145
607.467;0.7085714285714285
608.9135;0.6852380952380952
610.3597;0.6771428571428573
611.8062;0.6838095238095238
613.2524;0.7038095238095236
614.6989;0.7076190476190476
616.1451;0.6857142857142857
617.5916;0.6847619047619048
619.0378;0.6838095238095234
620.4843;0.6809523809523808
621.9305;0.6647619047619046
623.377;0.717142857142857
624.8232;0.6809523809523808
626.2697;0.659047619047619
627.7159;0.6442857142857141
629.1624;0.6604761904761905
630.6086;0.6471428571428571
632.0551;0.626190476190476
633.5013;0.6142857142857142
634.9478;0.5942857142857144
636.394;0.6028571428571429
637.8405;0.5776190476190475
639.2867;0.5561904761904766
640.7332;0.542857142857143
642.1794;0.5814285714285714
643.6259;0.582857142857143
645.0721;0.6133333333333335
646.5186;0.5866666666666669
647.9648;0.5985714285714285
649.4113;0.6580952380952384
650.8575;0.6123809523809524
652.304;0.6309523809523809
653.7502;0.6542857142857141
655.1967;0.6223809523809525
656.6429;0.606190476190476
658.0894;0.6195238095238096
659.5356;0.6047619047619048
660.9821;0.6147619047619048
662.4283;0.6395238095238094
663.8748;0.6438095238095239
665.321;0.5904761904761907
666.7675;0.6880952380952379
668.2137;0.6709523809523812
669.6602;0.5838095238095237
671.1064;0.6085714285714287
672.5529;0.6233333333333334
673.9991;0.6409523809523808
675.4456;0.6433333333333333
676.8918;0.6133333333333336
678.3383;0.5552380952380953
679.7845;0.5633333333333334
681.231;0.6157142857142855
682.6772;0.6428571428571429
684.1237;0.6195238095238096
685.5699;0.5666666666666669
687.0164;0.642857142857143
688.4626;0.6414285714285712
689.9091;0.6571428571428569
691.3553;0.6428571428571428
692.8018;0.6333333333333332
694.248;0.6657142857142856
695.6945;0.6533333333333331
697.1407;0.6195238095238096
698.5872;0.5957142857142856
700.0334;0.6309523809523809
701.4799;0.6257142857142859
702.9261;0.5857142857142857
704.3726;0.5714285714285716
705.8188;0.6209523809523809
707.2653;0.5985714285714286
708.7115;0.5428571428571426
710.158;0.5647619047619049
711.6042;0.6485714285714285
713.0507;0.5471428571428574
714.4969;0.5447619047619047
715.9434;0.5471428571428574
717.3896;0.5571428571428573
718.8361;0.5252380952380953
720.2823;0.5466666666666666
721.7288;0.521904761904762
723.175;0.5714285714285715
724.6215;0.5014285714285714
726.0677;0.5614285714285717
727.5142;0.5052380952380949
728.9604;0.5638095238095239
730.4069;0.5642857142857145
731.8531;0.5652380952380954
733.2996;0.6233333333333334
734.7458;0.5823809523809523
736.1923;0.5714285714285714
737.6385;0.5728571428571427
739.085;0.5533333333333335
740.5313;0.5880952380952382
741.9777;0.6614285714285713
743.424;0.5899999999999999
744.8704;0.6419047619047616
746.3167;0.6804761904761907
747.7631;0.698095238095238
749.2094;0.697142857142857
750.6558;0.7090476190476187
752.1021;0.6514285714285714
753.5485;0.692380952380952
