Spectrum section;avg. accuracy
400.639;0.5223809523809523
402.0854;0.4485714285714284
403.5317;0.5385714285714288
404.9781;0.562857142857143
406.4244;0.519047619047619
407.8708;0.5033333333333335
409.3171;0.5509523809523811
410.7635;0.5057142857142858
412.2098;0.5195238095238098
413.6562;0.5276190476190474
415.1025;0.4823809523809526
416.5489;0.4785714285714286
417.9952;0.5204761904761905
419.4416;0.5423809523809525
420.8879;0.5128571428571429
422.3343;0.5119047619047618
423.7806;0.49952380952380954
425.227;0.5142857142857146
426.6733;0.5814285714285714
428.1197;0.5676190476190477
429.566;0.539047619047619
431.0124;0.5871428571428573
432.4587;0.5133333333333335
433.9051;0.5723809523809524
435.3514;0.5219047619047621
436.7978;0.48952380952380964
438.2441;0.5266666666666666
439.6905;0.5714285714285713
441.1368;0.5266666666666668
442.5832;0.48809523809523797
444.0295;0.495238095238095
445.4759;0.5257142857142857
446.9222;0.5195238095238097
448.3686;0.4895238095238094
449.8149;0.5219047619047616
451.2613;0.5642857142857144
452.7076;0.5223809523809523
454.154;0.5352380952380953
455.6003;0.5419047619047618
457.0467;0.48523809523809525
458.493;0.5142857142857141
459.9394;0.5209523809523812
461.3857;0.515238095238095
462.8321;0.5042857142857141
464.2784;0.48142857142857176
465.7248;0.4876190476190478
467.1711;0.5052380952380949
468.6175;0.5047619047619047
470.0638;0.4495238095238093
471.5102;0.5361904761904764
472.9565;0.4880952380952382
474.4029;0.5352380952380953
475.8492;0.557142857142857
477.2956;0.4914285714285714
478.7419;0.5023809523809524
480.1883;0.4795238095238097
481.6346;0.48476190476190467
483.081;0.5595238095238095
484.5273;0.5038095238095237
485.9737;0.5195238095238096
487.42;0.5176190476190478
488.8664;0.4776190476190476
490.3127;0.5204761904761903
491.7591;0.5695238095238097
493.2054;0.5304761904761905
494.6518;0.5338095238095237
496.0981;0.5400000000000001
497.5445;0.5666666666666665
498.9908;0.5095238095238094
500.4372;0.5228571428571428
501.8835;0.560952380952381
503.3299;0.5509523809523811
504.7762;0.5857142857142857
506.2226;0.5066666666666667
507.6689;0.5457142857142858
509.1153;0.5733333333333335
510.5616;0.582857142857143
512.0079;0.5571428571428573
513.4543;0.5342857142857143
514.9006;0.5847619047619047
516.347;0.5652380952380951
517.7933;0.5952380952380953
519.2397;0.6099999999999999
520.686;0.5461904761904761
522.1324;0.5285714285714287
523.5787;0.5542857142857144
525.0251;0.587142857142857
526.4714;0.5276190476190474
527.9178;0.5452380952380953
529.3641;0.5309523809523811
530.8105;0.5971428571428571
532.2568;0.524761904761905
533.7032;0.4790476190476189
535.1495;0.4885714285714284
536.5959;0.54
538.0422;0.5171428571428572
539.4886;0.562857142857143
540.9349;0.5061904761904762
542.3813;0.4742857142857143
543.8276;0.5376190476190477
545.274;0.5652380952380952
546.7203;0.603333333333333
548.1667;0.6257142857142859
549.613;0.594285714285714
551.0594;0.7052380952380952
552.5057;0.6552380952380953
553.9521;0.6971428571428566
555.3984;0.7066666666666666
556.8448;0.6433333333333334
558.2911;0.6804761904761902
559.7375;0.6876190476190476
561.1838;0.6366666666666665
562.6302;0.6276190476190474
564.0765;0.6028571428571429
565.5229;0.6071428571428572
566.9692;0.5490476190476191
568.4156;0.5485714285714287
569.8619;0.5266666666666666
571.3083;0.5714285714285713
572.7546;0.6109523809523809
574.201;0.6338095238095239
575.6473;0.653809523809524
577.0938;0.6790476190476188
578.54;0.6061904761904762
579.9865;0.6300000000000001
581.4327;0.5852380952380953
582.8792;0.6209523809523809
584.3254;0.6190476190476192
585.7719;0.6633333333333333
587.2181;0.6247619047619046
588.6646;0.5957142857142859
590.1108;0.5757142857142857
591.5573;0.5804761904761905
593.0035;0.6114285714285712
594.45;0.628095238095238
595.8962;0.6414285714285713
597.3427;0.669047619047619
598.7889;0.6852380952380951
600.2354;0.6923809523809523
601.6816;0.6828571428571428
603.1281;0.6247619047619045
604.5743;0.6209523809523807
606.0208;0.6052380952380954
607.467;0.6776190476190473
608.9135;0.6376190476190476
610.3597;0.6157142857142857
611.8062;0.6195238095238095
613.2524;0.6538095238095236
614.6989;0.6195238095238095
616.1451;0.6285714285714287
617.5916;0.6204761904761904
619.0378;0.5709523809523811
620.4843;0.6085714285714283
621.9305;0.5566666666666666
623.377;0.6114285714285718
624.8232;0.5895238095238097
626.2697;0.5766666666666667
627.7159;0.5857142857142856
629.1624;0.6085714285714287
630.6086;0.6095238095238097
632.0551;0.6138095238095237
633.5013;0.5742857142857144
634.9478;0.5404761904761904
636.394;0.5852380952380952
637.8405;0.5199999999999999
639.2867;0.4842857142857143
640.7332;0.5361904761904763
642.1794;0.5114285714285716
643.6259;0.5395238095238094
645.0721;0.5776190476190477
646.5186;0.5690476190476191
647.9648;0.535714285714286
649.4113;0.5647619047619048
650.8575;0.5733333333333333
652.304;0.5671428571428573
653.7502;0.5890476190476192
655.1967;0.5576190476190476
656.6429;0.5752380952380952
658.0894;0.5419047619047617
659.5356;0.5695238095238095
660.9821;0.5585714285714285
662.4283;0.5876190476190476
663.8748;0.5904761904761908
665.321;0.5414285714285715
666.7675;0.6247619047619049
668.2137;0.6295238095238096
669.6602;0.5742857142857143
671.1064;0.5676190476190479
672.5529;0.5547619047619051
673.9991;0.5676190476190476
675.4456;0.5623809523809523
676.8918;0.5600000000000003
678.3383;0.5038095238095238
679.7845;0.5685714285714287
681.231;0.5833333333333335
682.6772;0.6066666666666667
684.1237;0.6019047619047618
685.5699;0.5361904761904762
687.0164;0.5909523809523809
688.4626;0.5995238095238095
689.9091;0.6085714285714288
691.3553;0.5500000000000002
692.8018;0.5971428571428572
694.248;0.5742857142857145
695.6945;0.6138095238095235
697.1407;0.5719047619047618
698.5872;0.5561904761904762
700.0334;0.5742857142857144
701.4799;0.5942857142857142
702.9261;0.5428571428571428
704.3726;0.5076190476190479
705.8188;0.5528571428571428
707.2653;0.5547619047619048
708.7115;0.5052380952380954
710.158;0.5461904761904764
711.6042;0.5728571428571428
713.0507;0.538095238095238
714.4969;0.5019047619047619
715.9434;0.513809523809524
717.3896;0.5252380952380952
718.8361;0.5014285714285713
720.2823;0.4795238095238094
721.7288;0.5204761904761905
723.175;0.5180952380952383
724.6215;0.503809523809524
726.0677;0.5528571428571429
727.5142;0.4961904761904764
728.9604;0.573333333333333
730.4069;0.5514285714285712
731.8531;0.5052380952380954
733.2996;0.6438095238095235
734.7458;0.5257142857142858
736.1923;0.5385714285714286
737.6385;0.5190476190476189
739.085;0.553809523809524
740.5313;0.543809523809524
741.9777;0.6261904761904761
743.424;0.5747619047619046
744.8704;0.5933333333333332
746.3167;0.6219047619047621
747.7631;0.5871428571428572
749.2094;0.6299999999999999
750.6558;0.6823809523809524
752.1021;0.6028571428571428
753.5485;0.6361904761904762
754.9948;0.6223809523809526
756.4412;0.5942857142857145
757.8875;0.6323809523809526
759.3339;0.6157142857142857
760.7802;0.6219047619047616
762.2266;0.6357142857142857
763.6729;0.6242857142857143
765.1193;0.6423809523809524
766.5656;0.6185714285714287
768.012;0.6509523809523811
769.4583;0.6952380952380952
770.9047;0.6838095238095236
772.351;0.653809523809524
773.7974;0.6657142857142856
775.2437;0.6795238095238098
776.6901;0.6638095238095238
778.1364;0.688095238095238
779.5828;0.6961904761904759
781.0291;0.6476190476190475
782.4755;0.6290476190476189
783.9218;0.6714285714285713
785.3682;0.6676190476190476
786.8145;0.6552380952380951
