Spectrum section,avg. accuracy
1,0.47142857142857136
2,0.5095238095238095
3,0.5523809523809524
4,0.5666666666666667
5,0.5333333333333334
6,0.4809523809523809
7,0.5142857142857143
8,0.5285714285714285
9,0.5761904761904761
10,0.5857142857142857
11,0.519047619047619
12,0.5666666666666667
13,0.5142857142857143
14,0.5666666666666667
15,0.5428571428571428
16,0.4809523809523809
17,0.5714285714285715
18,0.5095238095238095
19,0.4523809523809524
20,0.5904761904761904
21,0.5809523809523809
22,0.5380952380952381
23,0.5047619047619047
24,0.480952380952381
25,0.5238095238095238
26,0.3904761904761905
27,0.48095238095238085
28,0.4428571428571428
29,0.5380952380952382
30,0.5333333333333333
31,0.49523809523809526
32,0.4476190476190475
33,0.5571428571428572
34,0.4904761904761905
35,0.5095238095238095
36,0.5523809523809524
37,0.4428571428571429
38,0.5142857142857142
39,0.5952380952380952
40,0.5714285714285714
41,0.5571428571428572
42,0.5714285714285714
43,0.5666666666666667
44,0.519047619047619
45,0.6285714285714287
46,0.5857142857142856
47,0.5238095238095238
48,0.5428571428571429
49,0.6333333333333334
50,0.5571428571428572
51,0.6285714285714286
52,0.48571428571428565
53,0.5666666666666667
54,0.5333333333333333
55,0.45714285714285713
56,0.5333333333333333
57,0.5428571428571429
58,0.4761904761904761
59,0.5285714285714287
60,0.5714285714285714
61,0.6380952380952382
62,0.6571428571428571
63,0.6571428571428571
64,0.7428571428571428
65,0.6952380952380951
66,0.6380952380952379
67,0.6809523809523809
68,0.5904761904761904
69,0.6
70,0.5476190476190477
71,0.5476190476190477
72,0.6857142857142857
73,0.6857142857142857
74,0.6333333333333332
75,0.5809523809523809
76,0.5952380952380952
77,0.5857142857142857
78,0.5619047619047619
79,0.5952380952380952
80,0.6428571428571429
81,0.6809523809523809
82,0.6952380952380952
83,0.6523809523809525
84,0.6285714285714284
85,0.6047619047619047
86,0.6333333333333332
87,0.6380952380952382
88,0.7047619047619047
89,0.6142857142857143
90,0.6523809523809524
91,0.5571428571428572
92,0.6142857142857142
93,0.5857142857142857
94,0.6523809523809524
95,0.5428571428571429
96,0.5476190476190477
97,0.5809523809523809
98,0.5380952380952381
99,0.5333333333333332
100,0.5809523809523809
101,0.4619047619047619
102,0.5714285714285714
103,0.5
104,0.5952380952380952
105,0.5857142857142856
106,0.5380952380952382
107,0.5428571428571429
108,0.6333333333333333
109,0.5809523809523809
110,0.6904761904761905
111,0.6333333333333333
112,0.5571428571428572
113,0.6238095238095238
114,0.5809523809523809
115,0.5095238095238096
116,0.5523809523809524
117,0.6095238095238095
118,0.5619047619047619
119,0.5666666666666667
120,0.5857142857142857
121,0.5857142857142856
122,0.6428571428571429
123,0.5619047619047619
124,0.6047619047619048
125,0.5761904761904761
126,0.519047619047619
127,0.4809523809523809
128,0.5428571428571427
129,0.6428571428571429
130,0.47619047619047616
131,0.5
132,0.49523809523809526
133,0.5142857142857143
134,0.5
135,0.5619047619047619
136,0.5238095238095237
137,0.5285714285714286
138,0.5666666666666667
139,0.5285714285714286
140,0.5380952380952382
141,0.519047619047619
142,0.5285714285714287
143,0.5571428571428572
144,0.6285714285714284
145,0.7571428571428571
146,0.6571428571428571
147,0.7285714285714285
148,0.6238095238095237
149,0.6190476190476191
150,0.6428571428571428
151,0.6523809523809524
152,0.7047619047619047
153,0.6285714285714286
154,0.6666666666666667
155,0.6333333333333334
156,0.6857142857142856
157,0.6523809523809524
158,0.6761904761904762
159,0.6428571428571428
160,0.6476190476190478
161,0.619047619047619
162,0.6666666666666667
163,0.6952380952380952
164,0.638095238095238
165,0.6238095238095237
166,0.5761904761904761
167,0.5619047619047619
168,0.5761904761904763
169,0.5666666666666667
170,0.6047619047619047
171,0.4999999999999999
172,0.5904761904761904
173,0.5571428571428572
174,0.5571428571428572
175,0.5571428571428572
176,0.5523809523809524
177,0.5380952380952382
178,0.5571428571428572
179,0.5380952380952381
180,0.6428571428571428
181,0.5333333333333333
182,0.5285714285714286
183,0.6428571428571428
184,0.4904761904761905
185,0.5476190476190477
186,0.5904761904761904
187,0.6095238095238096
188,0.5714285714285714
189,0.5380952380952381
190,0.5428571428571428
191,0.5809523809523809
192,0.5857142857142856
193,0.6047619047619048
194,0.6523809523809524
195,0.5142857142857143
196,0.49523809523809526
197,0.5809523809523809
198,0.6
199,0.6238095238095238
200,0.4476190476190475
201,0.5476190476190477
202,0.6095238095238095
203,0.580952380952381
204,0.6476190476190476
205,0.6142857142857142
206,0.6142857142857142
207,0.6142857142857143
208,0.6238095238095238
209,0.5952380952380952
210,0.6238095238095238
211,0.6285714285714287
212,0.6333333333333333
213,0.5428571428571429
214,0.519047619047619
215,0.5619047619047619
216,0.6285714285714286
217,0.5666666666666667
218,0.5619047619047619
219,0.45714285714285713
220,0.4619047619047619
221,0.6190476190476191
222,0.7238095238095239
223,0.619047619047619
224,0.6
225,0.7142857142857142
226,0.6476190476190476
227,0.6142857142857142
228,0.5809523809523809
229,0.6476190476190478
230,0.7
231,0.6142857142857142
232,0.6619047619047619
233,0.6619047619047619
234,0.6238095238095239
235,0.6952380952380952
236,0.6666666666666666
237,0.5857142857142856
238,0.5952380952380951
239,0.6142857142857142
240,0.6333333333333333
241,0.6666666666666667
242,0.6619047619047619
243,0.6190476190476191
244,0.6571428571428571
245,0.6428571428571429
246,0.5571428571428572
247,0.6333333333333332
248,0.7
249,0.6666666666666667
250,0.6952380952380952
251,0.7238095238095237
252,0.7238095238095238
253,0.7238095238095238
254,0.6904761904761904
255,0.7238095238095238
256,0.6857142857142856
257,0.6619047619047619
258,0.6761904761904761
259,0.6142857142857142
260,0.6904761904761905
261,0.6095238095238095
262,0.6095238095238096
263,0.6047619047619047
264,0.6238095238095238
265,0.6142857142857143
266,0.738095238095238
267,0.6333333333333332
268,0.6666666666666666
269,0.6047619047619047
270,0.6476190476190476
271,0.6333333333333333
272,0.6428571428571428
273,0.657142857142857
274,0.619047619047619
275,0.6904761904761905
276,0.6904761904761905
277,0.6238095238095237
278,0.6571428571428571
279,0.6714285714285714
280,0.7285714285714285
281,0.6238095238095238
282,0.5666666666666667
283,0.6380952380952379
284,0.5952380952380952
285,0.6523809523809524
286,0.5666666666666667
287,0.6714285714285715
288,0.6285714285714287
289,0.6142857142857142
290,0.638095238095238
291,0.5285714285714285
292,0.6761904761904761
293,0.6047619047619046
294,0.5857142857142857
295,0.6619047619047619
296,0.6904761904761905
297,0.6333333333333332
298,0.6857142857142857
299,0.6761904761904762
300,0.6285714285714284
301,0.6476190476190476
302,0.7238095238095238
303,0.6095238095238095
304,0.661904761904762
305,0.6523809523809524
306,0.6285714285714287
307,0.6380952380952382
308,0.6047619047619047
309,0.5952380952380952
310,0.519047619047619
311,0.5666666666666667
312,0.5619047619047619
313,0.5952380952380952
314,0.6190476190476191
315,0.6523809523809524
316,0.6047619047619047
317,0.6523809523809524
318,0.6952380952380952
319,0.5952380952380952
320,0.5047619047619046
321,0.48571428571428565
